,id,date,year,title,venue,authors,abstract,keywords
476,2341048719,2016-01-01,2016,Toward the integration of monitoring in the orchestration of across spaces learning situations,CrossLAK,"juan alberto munozcristobal, maria jesus rodriguez triana, vanessa gallegolema, higinio f arribascubero, alejandra martinezmones, juan i asensioperez","Technologies such as augmented Reality (AR), 3D Virtual Worlds (3DVWs) and mobile phones are extending education to other spaces beyond the classroom or Learning Environments (VLEs). However, richness of across-spaces learning situations that could be conducted in all these is hampered by difficulties (encompassed under “orchestration” metaphor) teachers face carry them out. Monitoring can help orchestration, it has been highly explored face-to-face blended learning. Nevertheless, ubiquitous environments usually limited activities taking place a specific type space (e.g., outdoors). In this paper we propose an orchestration system which supports monitoring may involve web, AR-enabled physical 3DVW spaces. The proposal was evaluated three authentic studies, prototype provided through web dashboard, AR app, Globe. ","technologies, augmented, reality, ar, 3d, virtual, worlds, 3dvws, mobile, phones, extending, education, spaces, beyond, classroom, learning, environments, vles, richness, across, situations, conducted, hampered, difficulties, encompassed, orchestration, metaphor, teachers, face, carry, monitoring, help, highly, explored, blended, nevertheless, ubiquitous, usually, limited, activities, taking, place, specific, type, space, g, outdoors, paper, propose, system, supports, may, involve, web, enabled, physical, 3dvw, proposal, three, authentic, studies, prototype, dashboard, app, globe"
477,2017070906,2015-03-16,2015,A handwriting recognition system for the classroom,LAK,"eric m gross, safwan wshah, isaiah simmons, gary w skinner","The Xerox Ignite™ Educator Support System (henceforth referred to simply as Ignite™) is a data collection, analysis, and visualization workflow software solution assist K-12 educators. To illustrate, suppose third-grade teacher wants know how well her class has grasped lesson on fractions. She would first scan students homework and/or exams into the Ignite system via range of multifunctional input devices. reads, interprets, analyzes work in minutes. Then can select view by choosing from numerous reports. Examples are; an ""at glance"" summary that shows who needs extra help what areas ready move on; ""context"" report showing each skill for student progressing over time; grade-level performance helps teachers share best practices cluster students learning groups; feedback tells he/she improve upon. intent also make it easier districts administer, score evaluate content based academic goals set schools students. scanning mark lifting technology embedded reduces time needed correct papers frees apply detailed insights their day-to-day instruction tasks. Critical this function automated reading marks, including handwriting, enable digitization at level. In paper we present level description handwriting recognition module describe challenges opportunities presented educational environment. ","xerox, ignite, educator, support, system, henceforth, referred, simply, data, collection, visualization, workflow, software, solution, assist, k, 12, educators, illustrate, suppose, third, grade, teacher, wants, know, her, class, grasped, lesson, fractions, she, first, scan, students, homework, exams, via, range, multifunctional, input, devices, reads, interprets, analyzes, work, minutes, select, view, choosing, numerous, reports, examples, glance, summary, shows, needs, extra, help, areas, ready, move, context, showing, skill, student, progressing, over, time, level, performance, helps, teachers, share, best, practices, cluster, learning, groups, feedback, tells, he, upon, intent, make, easier, districts, administer, score, evaluate, content, academic, goals, set, schools, scanning, mark, lifting, technology, embedded, reduces, needed, correct, papers, frees, apply, detailed, insights, day, instruction, tasks, critical, function, automated, reading, marks, handwriting, enable, digitization, paper, description, recognition, module, describe, challenges, opportunities, presented, educational, environment"
478,2593191082,2017-03-13,2017,Using predictive analytics in a self-regulated learning university course to promote student success,LAK,"rebecca l edwards, sarah k davis, allyson f hadwin, todd milford","Prior research offers evidence that differing levels of student engagement are associated with different outcomes in terms performance. In this study, we investigating the efficacy a model behavioural and agentic to predict performance (low, middle, high) at four timepoints semester. The was significant all timepoints. Measures predicted membership across three groups differently. With few exceptions, these differences were consistent Looking variations time can be used target interventions support success undergraduate level. ","prior, research, offers, evidence, differing, levels, student, engagement, different, outcomes, terms, performance, investigating, efficacy, model, behavioural, agentic, predict, low, middle, high, four, timepoints, semester, significant, measures, predicted, membership, across, three, groups, differently, few, exceptions, differences, consistent, looking, variations, time, target, interventions, support, success, undergraduate, level"
479,2091438711,2014-03-24,2014,"Context personalization, preferences, and performance in an intelligent tutoring system for middle school mathematics",LAK,"stephen fancsali, steven ritter","Learners often think math is unrelated to their own interests. Instructional software has the potential provide personalized instruction that responds individuals Carnegie Learnings MATHia™ for middle school mathematics asks learners specify domains of interest (e.g., sports & fitness, arts music), as well names friends/classmates, and uses this information both choose personalize word problems individual learners. Our analysis MATHias relatively coarse-grained personalization contrasts with more finegrained in previous research on Cognitive Tutor finding effects performance parts depend difficult skills), we explore associations aggregate preference ""honoring"" learner performance. To do so, define a notion ""strong"" area preferences find honoring such small negative association However, merely express (either or setting friends/classmates), those strong preferences, tend perform ways are associated better learning compared not preferences. We consider several explanations these findings suggest important topics future research. ","learners, think, math, unrelated, own, interests, instructional, software, potential, provide, personalized, instruction, responds, individuals, carnegie, learning, mathia, middle, school, mathematics, asks, specify, domains, interest, g, sports, fitness, arts, music, names, friends, classmates, uses, information, both, choose, personalize, word, problems, individual, relatively, coarse, grained, personalization, contrasts, more, finegrained, previous, research, cognitive, tutor, finding, effects, performance, parts, depend, difficult, skills, explore, associations, aggregate, preference, honoring, learner, so, define, notion, strong, area, preferences, find, small, negative, association, merely, express, setting, tend, perform, ways, better, consider, several, explanations, important, topics, future"
480,2342018027,2016-04-25,2016,Putting temporal analytics into practice: the 5th international workshop on temporality in learning data,LAK,"bodong chen, alyssa friend wise, simon knight, britte haugan cheng","Interest in temporal analytics---analytics that probe aspects of learning so as to gain insights into the processes through which occurs---continues grow. The relationships patterns outcomes is a central area interest. However, while literature on analyses developing, there has been less consideration methods by might be translated actionable and thus, put use educational practice. Emerging analysis techniques present both theoretical practical challenges for producing interpreting results. Synergetic actions are needed order support practitioners. ","interest, temporal, analytics, probe, aspects, learning, so, gain, insights, processes, occurs, continues, grow, relationships, patterns, outcomes, central, area, literature, analyses, developing, less, consideration, methods, might, translated, actionable, put, educational, practice, emerging, techniques, both, theoretical, practical, challenges, producing, interpreting, synergetic, actions, needed, order, support, practitioners"
481,1981382075,2015-03-16,2015,Combining observational and experiential data to inform the redesign of learning activities,LAK,"abelardo pardo, robert a ellis, rafael a calvo","A main goal for learning analytics is to inform the design of a experience improve its quality. The increasing presence solutions based on big data has even questioned validity current scientific methods. Is this going happen in area analytics? In paper we postulate that if changes are driven solely by digital footprint, there risk focusing only factors directly connected numeric However, complemented with an understanding about how students approach their learning, quality evidence used redesign significantly increased. This reasoning illustrated case study which initial set activities first year engineering course were shaped students footprint. These modified after collecting qualitative learning. We conclude arguing interpretation meaning improved when combined reveals and why engaged tasks qualitatively different ways, together provide more informed basis designing activities. ","main, goal, learning, analytics, inform, design, experience, quality, increasing, presence, solutions, big, data, even, questioned, validity, current, scientific, methods, going, happen, area, paper, postulate, if, changes, driven, solely, digital, footprint, risk, focusing, factors, directly, connected, numeric, complemented, understanding, students, approach, evidence, redesign, significantly, reasoning, illustrated, case, initial, set, activities, first, year, engineering, course, shaped, student, modified, collecting, qualitative, conclude, arguing, interpretation, meaning, combined, reveals, why, engaged, tasks, qualitatively, different, ways, together, provide, more, informed, basis, designing"
482,2291672627,2013-01-01,2013,"Linked Data based applications for Learning Analytics Research: faceted searches, enriched contexts, graph browsing and dynamic graphic visualisation of data",LAK (Data Challenge),"ricardo alonso maturana, maria elena alvarado, susana lopezsola, maria jose ibanez, lorena ruiz elosegui","We present a case of exploitation Linked Data about learning analytics research through innovative end-user applications built on GNOSS, semantic and social software platform. It allows users to find discover knowledge from two datasets, Learning Analytics Knowledge (LAK) Educational Mining (EDM), also reach some related external information thanks the correlation with other datasets. used four additional either supplement or generate enriched contexts: Dbpedia, Geonames, DBLP-GNOSS (an index scientific publications in Computer Science DBLP) DeustoTech Publications (publications Institute Technology University Deusto, more specifically selection works by unit). The featured are: faceted searches, contexts, navigation graphs graphic visualization charts geographic maps. Faceted searches can be performed three basic items: publications, researchers (authors publications) organizations area. search engine enables aggregated different facets summarization results for each successive search. data are provided firstly that given every facet, secondly dynamic representations attributes. Several available show distribution depending attributes (e.g. per publication type year organization). visualized This work was presented LAK Challenge 2013. ","case, exploitation, linked, data, learning, analytics, research, innovative, end, user, applications, built, gnoss, semantic, social, software, platform, allows, users, find, discover, knowledge, two, datasets, lak, educational, mining, edm, reach, external, information, thanks, correlation, four, additional, supplement, generate, enriched, contexts, dbpedia, geonames, dblp, index, scientific, publications, computer, science, deustotech, institute, technology, university, deusto, more, specifically, selection, works, unit, featured, faceted, searches, navigation, graphs, graphic, visualization, charts, geographic, maps, performed, three, basic, items, researchers, authors, organizations, area, search, engine, enables, aggregated, different, facets, summarization, successive, firstly, every, facet, secondly, dynamic, representations, attributes, several, show, distribution, depending, g, per, publication, type, year, organization, visualized, work, presented, challenge, 2013"
483,2401112798,2015-01-01,2015,Visualizing Uncertainty in the Prediction of Academic Risk.,VISLA@LAK,xavier ochoa,"This work proposes a generic visual representation to help relevant decision-makers effectively address the inherent uncertainty present in prediction of academic risk based on historical data. The three main sources this type are visualized: model predictive power, data consistency and case completeness historic dataset. To demonstrate proposed visualization technique, it is instantiated real-world scenario where fail at least one course an semester predicted presented student-counseling system. also how technique can be evaluated applied other Visual Learning Analytics tools. ","work, proposes, generic, visual, representation, help, relevant, decision, makers, effectively, address, inherent, uncertainty, prediction, academic, risk, historical, data, three, main, sources, type, visualized, model, predictive, power, consistency, case, completeness, historic, dataset, visualization, technique, instantiated, real, world, scenario, fail, least, one, course, semester, predicted, presented, student, counseling, system, applied, learning, analytics, tools"
484,2594018861,2017-03-13,2017,Reflective writing analytics: empirically determined keywords of written reflection,LAK,thomas daniel ullmann,"Despite their importance for educational practice, reflective writings are still manually analysed and assessed, posing a constraint on the use of this technique. Recently, research started to investigate automated approaches analysing writing. Foundational many is knowledge words that important genre. This presents keywords specific several categories writing model. These have been derived from eight datasets, which contain thousand instances using log-likelihood method. Both performance measures, accuracy Cohens κ, these were estimated with ten-fold cross validation. The results reached an 0.78 average all fair good interrater reliability most even though it did not make any sophisticated rule-based mechanisms or machine learning approaches. contributes development analytics based data-driven empirical foundations. ","despite, importance, educational, practice, reflective, writings, still, manually, analysed, assessed, posing, constraint, technique, recently, research, started, investigate, automated, approaches, analysing, writing, foundational, knowledge, words, important, genre, keywords, specific, several, categories, model, derived, eight, datasets, contain, thousand, instances, log, likelihood, both, performance, measures, accuracy, cohen, κ, estimated, ten, fold, cross, validation, reached, 0, 78, average, fair, good, interrater, reliability, even, though, make, sophisticated, rule, mechanisms, machine, learning, contributes, development, analytics, data, driven, empirical, foundations"
485,2295566447,2015-01-01,2015,An Online Badging System Supporting Educators STEM Learning,OBIE@LAK,"christopher gamrat, heather toomey zimmerman","paper, we investigate how a digital badging system was used as part of an informal, not-for-credit professional development project. Teacher Learning Journeys designed for personalized science learning educators in K-12 schools, museums, universities, and teaching colleges through employing two levels micro-credentials: lower achievement stamps higher badges. Researchers conducted qualitative collective case study centered on 36 teachers; the primary data were records from learners interactions within badge system; secondary came survey at end experience interviews with 11 focal teachers. Findings suggest following design principles: (a) assessment can support learning, (b) mastery be demonstrated assessed reflective logs, (c) collaboration during after activities provide value to learners, (d) establishment relevance experiences application content outside system. ","paper, investigate, digital, badging, system, part, informal, credit, professional, development, project, teacher, learning, journeys, designed, personalized, science, educators, k, 12, schools, museums, universities, teaching, colleges, employing, two, levels, micro, credentials, lower, achievement, stamps, higher, badges, researchers, conducted, qualitative, collective, case, centered, 36, teachers, primary, data, records, learners, interactions, badge, secondary, came, survey, end, experience, interviews, 11, focal, following, design, principles, assessment, support, b, mastery, assessed, reflective, logs, c, collaboration, activities, provide, value, d, establishment, relevance, experiences, application, content, outside"
486,2059216522,2012-04-29,2012,Deriving group profiles from social media to facilitate the design of simulated environments for learning,LAK,"ahmad ammari, lydia lau, vania dimitrova","Simulated environments for learning are becoming increasingly popular to support experiential in complex domains. A key challenge when designing simulated is how align the experience world with real experiences. Social media resources provide user-generated content that rich digital traces of People comments, tweets, and blog posts social spaces can reveal interesting aspects situations or show what particular group users interested aware of. This paper examines a systematic way analyze useful information simulator design. hybrid framework exploiting Machine Learning Semantics profiling presented. The has five stages: (1) Retrieval from resource (2) Content noise filtration, removing spam, abuse, irrelevant domain; (3) Deriving individual profiles authors; (4) Clustering individuals into groups similar (5) profiles, where concepts suitable use systems extracted aggregated authored by each group. applied derive mining user comments on YouTube videos. application evaluated an experimental study within context interpersonal skills job interviews. discusses YouTube-based be used facilitate design interview simulator, considering: identifying needs based experiences; augmenting learner models simulators characteristics derived media. ","simulated, environments, learning, becoming, increasingly, popular, support, experiential, complex, domains, key, challenge, designing, align, experience, world, real, experiences, social, media, resources, provide, user, generated, content, rich, digital, traces, people, comments, tweets, blog, posts, spaces, reveal, interesting, aspects, situations, show, group, users, interested, aware, paper, examines, systematic, way, analyze, useful, information, simulator, design, hybrid, framework, exploiting, machine, semantics, profiling, presented, five, stages, 1, retrieval, resource, 2, noise, filtration, removing, spam, abuse, irrelevant, domain, 3, deriving, individual, profiles, authors, 4, clustering, individuals, groups, similar, 5, concepts, suitable, systems, extracted, aggregated, authored, applied, derive, mining, youtube, videos, application, experimental, context, interpersonal, skills, job, interviews, discusses, facilitate, interview, considering, identifying, needs, augmenting, learner, models, simulators, characteristics, derived"
487,2593709311,2017-03-13,2017,Enhancing learning through virtual reality and neurofeedback: a first step,LAK,"ryan j hubbard, aldis sipolins, lin zhou","Virtual reality presents exciting new prospects for the delivery of educational materials to students. By combining this technology with biological sensors, a student in virtual environment can be monitored physiological markers engagement or more cognitive states learning. With information, adaptively altered reflect students state, essentially creating closed-loop feedback system. This paper explores these concepts, and preliminary data on combined EEG-VR working memory experiment as first step toward broader implementation an intelligent adaptive learning first-pass neural time-series oscillatory suggest that while EEG-based neurofeedback system is feasible, work removing artifacts identifying relevant important features will lead higher prediction accuracy. ","virtual, reality, exciting, prospects, delivery, educational, materials, students, combining, technology, biological, sensors, student, environment, monitored, physiological, markers, engagement, more, cognitive, states, learning, information, adaptively, altered, reflect, state, essentially, creating, closed, loop, feedback, system, paper, explores, concepts, preliminary, data, combined, eeg, vr, working, memory, experiment, first, step, toward, broader, implementation, intelligent, adaptive, pass, neural, time, series, oscillatory, neurofeedback, feasible, work, removing, artifacts, identifying, relevant, important, features, lead, higher, prediction, accuracy"
488,2074624373,2013-04-08,2013,Toward collaboration sensing: applying network analysis techniques to collaborative eye-tracking data,LAK,"bertrand schneider, sami abuelhaija, jim reesman, roy d pea","In this paper we describe preliminary applications of network analysis techniques to eye-tracking data. a previous study, the first author conducted collaborative learning experiment in which subjects had access (or not) gaze-awareness tool: their task was learn from neuroscience diagrams remote collaboration. treatment group, they could see gaze partner displayed on screen real-time. control not. Dyads group achieved higher quality collaboration and gain. paper, how can further illuminate these results, contribute development collaboration sensing. More specifically, two contributions: first, one use networks visualize explore Second, metrics be computed interpret properties graph. We conclude with comments implementing approach for formal environments. ","paper, describe, preliminary, applications, network, techniques, eye, tracking, data, previous, first, author, conducted, collaborative, learning, experiment, subjects, access, gaze, awareness, tool, task, learn, neuroscience, diagrams, remote, collaboration, treatment, group, see, partner, displayed, screen, real, time, control, dyads, achieved, higher, quality, gain, illuminate, contribute, development, sensing, more, specifically, two, contributions, one, networks, visualize, explore, second, metrics, computed, interpret, properties, graph, conclude, comments, implementing, approach, formal, environments"
489,2132154562,2013-04-08,2013,Open academic analytics initiative: initial research findings,LAK,"eitel j m lauria, erik w moody, sandeep m jayaprakash, nagamani jonnalagadda, joshua d baron","This paper describes the results on research work performed by Open Academic Analytics Initiative, an on-going project aimed at developing early detection system of college students academic risk, using data mining models trained student personal and demographic data, as well course management data. We report initial findings predictive performance those models, their portability across pilot programs in different institutions interventions applied pilots. ","paper, describes, research, work, performed, open, academic, analytics, initiative, going, project, aimed, developing, early, detection, system, college, students, risk, data, mining, models, trained, student, personal, demographic, course, management, initial, predictive, performance, portability, across, pilot, programs, different, institutions, interventions, applied, pilots"
490,2339201249,2016-04-25,2016,Learning analytics in practice: the effects of adaptive educational technology Snappet on students arithmetic skills,LAK,"inge molenaar, carolien knoop van campen","Even though the recent influx of tablets in primary education goes together with vision that educational technology empowered learning analytics will revolutionize education, empirical results supporting this claim are scares. Adaptive Snappet combines extracted and embedded daily classrooms. While students make exercises on tablet displays real-time data learner performance a teacher dashboard (extracted analytics). At same time, is used to adaptively adjust students progress (embedded This quasiexperimental study compares development arithmetic skills over one schoolyear (grade 2 4) traditional paper based setting adaptive Snappet. The indicate condition significantly more grade 4. Moreover, high ability level, benefit most from working technology. Overall pattern different abilities was divergent AET compared control condition. These technologies combining indeed creating new scenarios contribute personalized education. ","even, though, influx, tablets, primary, education, goes, together, vision, educational, technology, empowered, learning, analytics, revolutionize, empirical, supporting, claim, scares, adaptive, snappet, combines, extracted, embedded, daily, classrooms, students, make, exercises, tablet, displays, real, time, data, learner, performance, teacher, dashboard, same, adaptively, adjust, progress, quasiexperimental, compares, development, arithmetic, skills, over, one, schoolyear, grade, 2, 4, traditional, paper, setting, indicate, condition, significantly, more, moreover, high, ability, level, benefit, working, overall, pattern, different, abilities, divergent, aet, control, technologies, combining, indeed, creating, scenarios, contribute, personalized"
491,1971676282,2014-03-24,2014,Customized course advising: investigating engineering student success with incoming profiles and patterns of concurrent course enrollment,LAK,"sungjin nam, steven lonn, thomas brown, cindasue davis, darryl koch","Every college student registers for courses from a catalog of numerous offerings each term. Selecting the in which to enroll, and what combinations, can dramatically impact students chances academic success. Taking inspiration STEM Academy, we wanted identify characteristics engineering students who graduate with 3.0 or above grade point average. The overall goal Customized Course Advising project is determine optimal term-by-term course selections all based on their incoming previous history performance, paying particular attention concurrent enrollment. We found that ACT Math, SAT Advanced Placement exam be effective measures measure students preparation level. Also, some course-enrollment patterns are highly predictive first-term ","every, college, student, registers, courses, catalog, numerous, offerings, term, selecting, enroll, combinations, dramatically, impact, chances, academic, success, taking, inspiration, stem, academy, wanted, identify, characteristics, engineering, students, graduate, 3, 0, above, grade, point, average, overall, goal, customized, course, advising, project, determine, optimal, selections, incoming, previous, history, performance, paying, attention, concurrent, enrollment, found, act, math, sat, advanced, placement, exam, effective, measures, measure, preparation, level, patterns, highly, predictive, first"
492,2593021276,2017-03-13,2017,Improving learning through achievement priming in crowdsourced information finding microtasks,LAK,"ujwal gadiraju, stefan dietze","Crowdsourcing has become an increasingly popular means to acquire human input on demand. Microtask crowdsourcing market-places facilitate the access millions of people (called workers) who are willing participate in tasks return for monetary rewards or other forms compensation. This paradigm presents a unique learning context where workers have learn complete on-the-fly by applying their immediately through course tasks. However, most typically dropout early large batches tasks, depriving themselves opportunity batch completion. By doing so squander potential chance at improving performance and completing effectively. In this paper, we propose novel method engage retain workers, improve crowdsourced information finding using achievement priming. Through rigorous experimental findings, show that it is possible long triggering inherent motivation achieve excel. As consequence increased worker retention, find perform more effectively, depicting relatively stable accuracy lower task completion times comparison drop out early. ","crowdsourcing, become, increasingly, popular, means, acquire, human, input, demand, microtask, market, places, facilitate, access, millions, people, called, workers, willing, participate, tasks, return, monetary, rewards, forms, compensation, paradigm, unique, learning, context, learn, complete, fly, applying, immediately, course, typically, dropout, early, large, batches, depriving, themselves, opportunity, batch, completion, doing, so, squander, potential, chance, improving, performance, completing, effectively, paper, propose, novel, engage, retain, crowdsourced, information, finding, achievement, priming, rigorous, experimental, show, long, triggering, inherent, motivation, achieve, excel, consequence, worker, retention, find, perform, more, depicting, relatively, stable, accuracy, lower, task, times, comparison, drop"
493,1976119227,2012-04-29,2012,Connecting levels and methods of analysis in networked learning communities,LAK,"daniel d suthers, h ulrich hoppe, maarten de laat, simon buckingham shum","This paper describes the rationale behind a workshop on using data-intensive computational methods of analysis for empirical-analytical studies collaborative and networked learning, with particular focus how learning takes place in technically-mediated interplay between individual, small group collective levels agency. is primarily designed researchers interested (including social-network analysis, log-file data mining, video analysis). ","paper, describes, rationale, behind, workshop, data, intensive, computational, methods, empirical, analytical, studies, collaborative, networked, learning, focus, takes, place, technically, mediated, interplay, individual, small, group, collective, levels, agency, primarily, designed, researchers, interested, social, network, log, file, mining, video"
494,2014924105,2012-04-29,2012,Course correction: using analytics to predict course success,LAK,"rebecca t barber, mike sharkey","Predictive analytics techniques applied to a broad swath of student data can aid in timely intervention strategies help prevent students from failing course. This paper discusses predictive analytic model that was created for the University Phoenix. The purpose is identify who are danger course which they currently enrolled. Within models architecture, learning management system (LMS), financial system, and combined calculate likelihood any given current output be used prioritize referral additional resources. includes discussion predictor statistical tests used, validation procedures, plans implementation. ","predictive, analytics, techniques, applied, broad, swath, student, data, aid, timely, intervention, strategies, help, prevent, students, failing, course, paper, discusses, analytic, model, created, university, phoenix, purpose, identify, danger, currently, enrolled, architecture, learning, management, system, lms, financial, combined, calculate, likelihood, current, output, prioritize, referral, additional, resources, includes, discussion, predictor, statistical, tests, validation, procedures, plans, implementation"
495,2158087659,2012-04-29,2012,Using an instructional expert to mediate the locus of control in adaptive e-learning systems,LAK,"christopher brooks, jim greer, carl gutwin","This paper considers the issue of locus control in adaptive e-learning environments from perspective a new stakeholder; instructional expert. With an ever increasing ability to gain insight into learners based on their online activities, instructors and designers are poised add value process adaptation, normally reserved for either systems or end user. work describes design system which provides automated analytics information these experts consideration, then leverages insights have made as basis content feature adaptation. ","paper, considers, issue, locus, control, adaptive, learning, environments, perspective, stakeholder, instructional, expert, ever, increasing, ability, gain, insight, learners, online, activities, instructors, designers, poised, add, value, process, adaptation, normally, reserved, systems, end, user, work, describes, design, system, automated, analytics, information, experts, consideration, leverages, insights, basis, content, feature"
496,2594797171,2017-03-13,2017,Analytics meet patient manikins: challenges in an authentic small-group healthcare simulation classroom,LAK,"roberto martinezmaldonado, tamara power, carolyn hayes, adrian abdiprano, tony vo, carmen axisa, simon buckingham shum","Healthcare simulations are hands-on learning experiences aimed at allowing students to practice essential skills that they may need when working with real patients in clinical workplaces. Some classrooms equipped patient manikins can respond actions or be programmed deteriorate over time. Students perform assessments and interventions, enhance their critical thinking communication skills. There is an opportunity exploit the students digital traces these pervasively capture make key aspects of process visible. The setting augmented sensors group interaction. These multimodal data used generate visualisations feedback for teachers. This paper reports on authentic classroom study using analytics integrate interactions peers simulation scenarios. We report challenges encountered deploying such in wild, analysis framework considers social, epistemic physical dimensions collocated activity. ","healthcare, simulations, hands, learning, experiences, aimed, allowing, students, practice, essential, skills, may, working, real, patients, clinical, workplaces, classrooms, equipped, patient, manikins, respond, actions, programmed, deteriorate, over, time, perform, assessments, interventions, enhance, critical, thinking, communication, opportunity, exploit, digital, traces, pervasively, capture, make, key, aspects, process, visible, setting, augmented, sensors, group, interaction, multimodal, data, generate, visualisations, feedback, teachers, paper, reports, authentic, classroom, analytics, integrate, interactions, peers, simulation, scenarios, challenges, encountered, deploying, wild, framework, considers, social, epistemic, physical, dimensions, collocated, activity"
497,2789942425,2018-03-07,2018,The half-life of MOOC knowledge: a randomized trial evaluating knowledge retention and retrieval practice in MOOCs,LAK,"dan davis, rene f kizilcec, claudia hauff, geertjan houben","Retrieval practice has been established in the learning sciences as one of most effective strategies to facilitate robust traditional classroom contexts. The cognitive theory underpinning ""testing effect"" states that actively recalling information is more than passively revisiting materials for storing long-term memory. We document design, deployment, and evaluation an Adaptive Practice System (ARPS) a MOOC. This push-based system leverages testing effect promote learner engagement achievement by intelligently delivering quiz questions from prior course units learners throughout course. conducted experiment which were randomized receive ARPS MOOC track their performance behavior compared control group. In contrast literature, we find no significant retrieval this environment. treatment condition, passing engaged with but exhibited similar levels knowledge retention non-passing learners. ","retrieval, practice, established, learning, sciences, one, effective, strategies, facilitate, robust, traditional, classroom, contexts, cognitive, theory, underpinning, testing, effect, states, actively, recalling, information, more, passively, revisiting, materials, storing, long, term, memory, document, design, deployment, evaluation, adaptive, system, arps, mooc, push, leverages, promote, learner, engagement, achievement, intelligently, delivering, quiz, questions, prior, course, units, learners, throughout, conducted, experiment, randomized, receive, track, performance, behavior, control, group, contrast, literature, find, significant, environment, treatment, condition, passing, engaged, exhibited, similar, levels, knowledge, retention"
498,2153586961,2014-03-24,2014,Clustering for improving educational process mining,LAK,"alejandro bogarin, cristobal romero, rebeca cerezo, miguel sanchezsantillan","In this paper, we propose to use clustering improve educational process mining. We want both the performance and comprehensibility of models obtained. have used data from 84 undergraduate students who followed an online course using Moodle 2.0. group firstly starting about Moodles usage summary and/or students final marks in course. Then, logs each cluster/group separately order be able obtain more specific accurate behaviour. The results show that fitness is greater than general model obtained all data, can also improved some cases. ","paper, propose, clustering, educational, process, mining, want, both, performance, comprehensibility, models, data, 84, undergraduate, students, followed, online, course, moodle, 2, 0, group, firstly, starting, usage, summary, final, marks, logs, cluster, separately, order, able, obtain, more, specific, accurate, behaviour, show, fitness, greater, general, model"
499,2157865461,2015-03-16,2015,Ubiquitous learning analytics in the context of real-world language learning,LAK,"kousuke mouri, hiroaki ogata, noriko uosaki","This paper describes a method of the visualization and analysis for mining useful learning logs from numerous experiences that learners have accumulated in real world as ubiquitous logs. Ubiquitous Learning Log (ULL) is defined digital record what learned daily life using technologies. It allows to log their with photos, audios, videos, location, RFID tag sensor data, share reuse ULL others. By constructing real-world corpora which comprise ULLs information such what, when, where, how by analyzing them, we can support learn more effectively. The proposed system will predict future opportunities including patterns trends past ULLs. prediction made possible both network based on learners, knowledge, place time learners self-analysis time-map. predicting they tend next paths, it provides them opportunities. Accumulated data are so big relationships among complicated difficult grasp closely related each other. Therefore, this proposes help time, graphs analysis. ","paper, describes, visualization, mining, useful, learning, logs, numerous, experiences, learners, accumulated, real, world, ubiquitous, log, ull, defined, digital, record, learned, daily, life, technologies, allows, photos, audios, videos, location, rfid, tag, sensor, data, share, reuse, others, constructing, corpora, comprise, ulls, information, analyzing, support, learn, more, effectively, system, predict, future, opportunities, patterns, trends, past, prediction, both, network, knowledge, place, time, self, map, predicting, tend, next, paths, so, big, relationships, complicated, difficult, grasp, closely, proposes, help, graphs"
500,2732241196,2017-01-01,2017,"How to capitalise on mobility, proximity and motion analytics to support formal and informal education?",MMLA-CrossLAK@LAK,"roberto martinezmaldonado, vanessa echeverria, kalina yacef, augusto dias pereira dos santos, mykola pechenizkiy","Learning Analytics and similar data-intensive approaches aimed at understanding and/or supporting learning have mostly focused on the analysis of students data automatically captured by personal computers or, more recently, mobile devices. Thus, most student behavioural are limited to interactions between students particular applications. However, can also occur beyond these interface interactions, for instance while interact face-to-face with other or their teachers. Alternatively, some tasks may require non-digital physical tools, use space, learn in different ways that cannot be mediated traditional user interfaces (e.g. motor audio learning). The key questions here are: why we neglecting kinds activities? How provide automated support feedback during Can find useful patterns activity settings as been doing computer-mediated settings? This position paper is motivating discussion through a series justify importance designing technological innovations where mobility, proximity motion tracked, just digital so far. ","learning, analytics, similar, data, intensive, approaches, aimed, understanding, supporting, mostly, focused, students, automatically, captured, personal, computers, more, recently, mobile, devices, student, behavioural, limited, interactions, applications, occur, beyond, interface, instance, interact, face, teachers, alternatively, tasks, may, require, digital, physical, tools, space, learn, different, ways, cannot, mediated, traditional, user, interfaces, g, motor, audio, key, questions, why, neglecting, kinds, activities, provide, automated, support, feedback, find, useful, patterns, activity, settings, doing, computer, position, paper, motivating, discussion, series, justify, importance, designing, technological, innovations, mobility, proximity, motion, tracked, just, so, far"
